entrez_id,other_id,gene_symbol,other_id_source,ensembl_id
5977,SMARCG2,DPF2,entrez_alias,ENSG00000133884
5977,UBID4,DPF2,entrez_alias,ENSG00000133884
5977,UBID4,DPF2,entrez_alias,ENSG00000133884
5977,ubi-d4,DPF2,entrez_alias,ENSG00000133884
5977,ubi-d4,DPF2,entrez_alias,ENSG00000133884
5977,DPF2,DPF2,entrez_alias,ENSG00000133884
5977,DPF2,DPF2,entrez_alias,ENSG00000133884
5978,DFNA27,REST,entrez_alias,ENSG00000084093
5978,DFNA27,REST,entrez_alias,ENSG00000084093
5978,DFNA27,REST,entrez_alias,ENSG00000084093
5978,GINGF5,REST,entrez_alias,ENSG00000084093
5978,GINGF5,REST,entrez_alias,ENSG00000084093
5978,GINGF5,REST,entrez_alias,ENSG00000084093
5978,HGF5,REST,entrez_alias,ENSG00000084093
5978,HGF5,REST,entrez_alias,ENSG00000084093
5978,HGF5,REST,entrez_alias,ENSG00000084093
5978,NRSF,REST,entrez_alias,ENSG00000084093
5978,NRSF,REST,entrez_alias,ENSG00000084093
5978,NRSF,REST,entrez_alias,ENSG00000084093
5978,WT6,REST,entrez_alias,ENSG00000084093
5978,WT6,REST,entrez_alias,ENSG00000084093
5978,WT6,REST,entrez_alias,ENSG00000084093
5978,XBR,REST,entrez_alias,ENSG00000084093
5978,XBR,REST,entrez_alias,ENSG00000084093
5978,XBR,REST,entrez_alias,ENSG00000084093
5978,REST,REST,entrez_alias,ENSG00000084093
5978,REST,REST,entrez_alias,ENSG00000084093
5978,REST,REST,entrez_alias,ENSG00000084093
5979,CDHF12,RET,entrez_alias,ENSG00000165731
5979,CDHF12,RET,entrez_alias,ENSG00000165731
5979,CDHF12,RET,entrez_alias,ENSG00000165731
5979,CDHF12,RET,entrez_alias,ENSG00000165731
5979,CDHF12,RET,entrez_alias,ENSG00000165731
5979,CDHR16,RET,entrez_alias,ENSG00000165731
5979,CDHR16,RET,entrez_alias,ENSG00000165731
5979,CDHR16,RET,entrez_alias,ENSG00000165731
5979,CDHR16,RET,entrez_alias,ENSG00000165731
5979,CDHR16,RET,entrez_alias,ENSG00000165731
5979,HSCR1,RET,entrez_alias,ENSG00000165731
5979,HSCR1,RET,entrez_alias,ENSG00000165731
5979,HSCR1,RET,entrez_alias,ENSG00000165731
5979,HSCR1,RET,entrez_alias,ENSG00000165731
5979,HSCR1,RET,entrez_alias,ENSG00000165731
5979,MEN2A,RET,entrez_alias,ENSG00000165731
5979,MEN2A,RET,entrez_alias,ENSG00000165731
5979,MEN2A,RET,entrez_alias,ENSG00000165731
5979,MEN2A,RET,entrez_alias,ENSG00000165731
5979,MEN2A,RET,entrez_alias,ENSG00000165731
5979,MEN2B,RET,entrez_alias,ENSG00000165731
5979,MEN2B,RET,entrez_alias,ENSG00000165731
5979,MEN2B,RET,entrez_alias,ENSG00000165731
5979,MEN2B,RET,entrez_alias,ENSG00000165731
5979,MEN2B,RET,entrez_alias,ENSG00000165731
5979,MTC1,RET,entrez_alias,ENSG00000165731
5979,MTC1,RET,entrez_alias,ENSG00000165731
5979,MTC1,RET,entrez_alias,ENSG00000165731
5979,MTC1,RET,entrez_alias,ENSG00000165731
5979,MTC1,RET,entrez_alias,ENSG00000165731
5979,PTC,RET,entrez_alias,ENSG00000165731
5979,PTC,RET,entrez_alias,ENSG00000165731
5979,PTC,RET,entrez_alias,ENSG00000165731
5979,PTC,RET,entrez_alias,ENSG00000165731
5979,PTC,RET,entrez_alias,ENSG00000165731
5979,RET-ELE1,RET,entrez_alias,ENSG00000165731
5979,RET-ELE1,RET,entrez_alias,ENSG00000165731
5979,RET-ELE1,RET,entrez_alias,ENSG00000165731
5979,RET-ELE1,RET,entrez_alias,ENSG00000165731
5979,RET-ELE1,RET,entrez_alias,ENSG00000165731
5979,RET,RET,entrez_alias,ENSG00000165731
5979,RET,RET,entrez_alias,ENSG00000165731
5979,RET,RET,entrez_alias,ENSG00000165731
5979,RET,RET,entrez_alias,ENSG00000165731
5979,RET,RET,entrez_alias,ENSG00000165731
5980,POLZ,REV3L,entrez_alias,ENSG00000009413
5980,POLZ,REV3L,entrez_alias,ENSG00000009413
5980,POLZ,REV3L,entrez_alias,ENSG00000009413
5980,REV3,REV3L,entrez_alias,ENSG00000009413
5980,REV3,REV3L,entrez_alias,ENSG00000009413
5980,REV3,REV3L,entrez_alias,ENSG00000009413
5980,REV3L,REV3L,entrez_alias,ENSG00000009413
5980,REV3L,REV3L,entrez_alias,ENSG00000009413
5980,REV3L,REV3L,entrez_alias,ENSG00000009413
5981,A1,RFC1,entrez_alias,ENSG00000035928
5981,A1,RFC1,entrez_alias,ENSG00000035928
5981,CANVAS,RFC1,entrez_alias,ENSG00000035928
5981,CANVAS,RFC1,entrez_alias,ENSG00000035928
5981,MHCBFB,RFC1,entrez_alias,ENSG00000035928
5981,MHCBFB,RFC1,entrez_alias,ENSG00000035928
5981,PO-GA,RFC1,entrez_alias,ENSG00000035928
5981,PO-GA,RFC1,entrez_alias,ENSG00000035928
5981,RECC1,RFC1,entrez_alias,ENSG00000035928
5981,RECC1,RFC1,entrez_alias,ENSG00000035928
5981,RFC,RFC1,entrez_alias,ENSG00000035928
5981,RFC,RFC1,entrez_alias,ENSG00000035928
5981,RFC140,RFC1,entrez_alias,ENSG00000035928
5981,RFC140,RFC1,entrez_alias,ENSG00000035928
5981,RFC1,RFC1,entrez_alias,ENSG00000035928
5981,RFC1,RFC1,entrez_alias,ENSG00000035928
5982,RFC40,RFC2,entrez_alias,ENSG00000049541
5982,RFC40,RFC2,entrez_alias,ENSG00000049541
5982,RFC40,RFC2,entrez_alias,ENSG00000049541
5982,RFC2,RFC2,entrez_alias,ENSG00000049541
5982,RFC2,RFC2,entrez_alias,ENSG00000049541
5982,RFC2,RFC2,entrez_alias,ENSG00000049541
5983,RFC38,RFC3,entrez_alias,ENSG00000133119
5983,RFC38,RFC3,entrez_alias,ENSG00000133119
5983,RFC3,RFC3,entrez_alias,ENSG00000133119
5983,RFC3,RFC3,entrez_alias,ENSG00000133119
5984,A1,RFC4,entrez_alias,ENSG00000163918
5984,A1,RFC4,entrez_alias,ENSG00000163918
5984,RFC37,RFC4,entrez_alias,ENSG00000163918
5984,RFC37,RFC4,entrez_alias,ENSG00000163918
5984,RFC4,RFC4,entrez_alias,ENSG00000163918
5984,RFC4,RFC4,entrez_alias,ENSG00000163918
5985,RFC36,RFC5,entrez_alias,ENSG00000111445
5985,RFC36,RFC5,entrez_alias,ENSG00000111445
5985,RFC5,RFC5,entrez_alias,ENSG00000111445
5985,RFC5,RFC5,entrez_alias,ENSG00000111445
5986,RFNG,RFNG,entrez_alias,ENSG00000169733
5986,RFNG,RFNG,entrez_alias,ENSG00000169733
5987,RFP,TRIM27,entrez_alias,ENSG00000204713
5987,RNF76,TRIM27,entrez_alias,ENSG00000204713
5987,TRIM27,TRIM27,entrez_alias,ENSG00000204713
5988,RNF78,RFPL1,entrez_alias,ENSG00000128250
5988,RFPL1,RFPL1,entrez_alias,ENSG00000128250
5989,EFC,RFX1,entrez_alias,ENSG00000132005
5989,RFX,RFX1,entrez_alias,ENSG00000132005
5989,RFX1,RFX1,entrez_alias,ENSG00000132005
5990,RFX2,RFX2,entrez_alias,ENSG00000087903
5990,RFX2,RFX2,entrez_alias,ENSG00000087903
5991,RFX3,RFX3,entrez_alias,ENSG00000080298
5991,RFX3,RFX3,entrez_alias,ENSG00000080298
5991,RFX3,RFX3,entrez_alias,ENSG00000080298
5991,RFX3,RFX3,entrez_alias,ENSG00000080298
5992,NYD-SP10,RFX4,entrez_alias,ENSG00000111783
5992,NYD-SP10,RFX4,entrez_alias,ENSG00000111783
5992,NYD-SP10,RFX4,entrez_alias,ENSG00000111783
5992,RFX4,RFX4,entrez_alias,ENSG00000111783
5992,RFX4,RFX4,entrez_alias,ENSG00000111783
5992,RFX4,RFX4,entrez_alias,ENSG00000111783
5993,MHC2D3,RFX5,entrez_alias,ENSG00000143390
5993,MHC2D3,RFX5,entrez_alias,ENSG00000143390
5993,MHC2D3,RFX5,entrez_alias,ENSG00000143390
5993,MHC2D5,RFX5,entrez_alias,ENSG00000143390
5993,MHC2D5,RFX5,entrez_alias,ENSG00000143390
5993,MHC2D5,RFX5,entrez_alias,ENSG00000143390
5993,RFX5,RFX5,entrez_alias,ENSG00000143390
5993,RFX5,RFX5,entrez_alias,ENSG00000143390
5993,RFX5,RFX5,entrez_alias,ENSG00000143390
5994,MHC2D4,RFXAP,entrez_alias,ENSG00000133111
5994,RFXAP,RFXAP,entrez_alias,ENSG00000133111
5995,RP44,RGR,entrez_alias,ENSG00000148604
5995,RP44,RGR,entrez_alias,ENSG00000148604
5995,RP44,RGR,entrez_alias,ENSG00000148604
5995,RGR,RGR,entrez_alias,ENSG00000148604
5995,RGR,RGR,entrez_alias,ENSG00000148604
5995,RGR,RGR,entrez_alias,ENSG00000148604
5996,1R20,RGS1,entrez_alias,ENSG00000090104
5996,BL34,RGS1,entrez_alias,ENSG00000090104
5996,HEL-S-87,RGS1,entrez_alias,ENSG00000090104
5996,IER1,RGS1,entrez_alias,ENSG00000090104
5996,IR20,RGS1,entrez_alias,ENSG00000090104
5996,RGS1,RGS1,entrez_alias,ENSG00000090104
5997,G0S8,RGS2,entrez_alias,ENSG00000116741
5997,RGS2,RGS2,entrez_alias,ENSG00000116741
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,C2PA,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGP3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5998,RGS3,RGS3,entrez_alias,ENSG00000138835
5999,RGP4,RGS4,entrez_alias,ENSG00000117152
5999,RGP4,RGS4,entrez_alias,ENSG00000117152
5999,RGP4,RGS4,entrez_alias,ENSG00000117152
5999,RGP4,RGS4,entrez_alias,ENSG00000117152
5999,SCZD9,RGS4,entrez_alias,ENSG00000117152
5999,SCZD9,RGS4,entrez_alias,ENSG00000117152
5999,SCZD9,RGS4,entrez_alias,ENSG00000117152
5999,SCZD9,RGS4,entrez_alias,ENSG00000117152
5999,RGS4,RGS4,entrez_alias,ENSG00000117152
5999,RGS4,RGS4,entrez_alias,ENSG00000117152
5999,RGS4,RGS4,entrez_alias,ENSG00000117152
5999,RGS4,RGS4,entrez_alias,ENSG00000117152
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6000,RGS7,RGS7,entrez_alias,ENSG00000182901
6001,RGS10,RGS10,entrez_alias,ENSG00000148908
6001,RGS10,RGS10,entrez_alias,ENSG00000148908
6002,RGS12,RGS12,entrez_alias,ENSG00000159788
6002,RGS12,RGS12,entrez_alias,ENSG00000159788
6002,RGS12,RGS12,entrez_alias,ENSG00000159788
6002,RGS12,RGS12,entrez_alias,ENSG00000159788
6003,RGS13,RGS13,entrez_alias,ENSG00000127074
6003,RGS13,RGS13,entrez_alias,ENSG00000127074
6004,A28-RGS14,RGS16,entrez_alias,ENSG00000143333
6004,A28-RGS14P,RGS16,entrez_alias,ENSG00000143333
6004,RGS-R,RGS16,entrez_alias,ENSG00000143333
6004,RGS16,RGS16,entrez_alias,ENSG00000143333
6005,CD241,RHAG,entrez_alias,ENSG00000112077
6005,OHS,RHAG,entrez_alias,ENSG00000112077
6005,OHST,RHAG,entrez_alias,ENSG00000112077
6005,RH2,RHAG,entrez_alias,ENSG00000112077
6005,RH50A,RHAG,entrez_alias,ENSG00000112077
6005,RHNR,RHAG,entrez_alias,ENSG00000112077
6005,Rh50,RHAG,entrez_alias,ENSG00000112077
6005,Rh50GP,RHAG,entrez_alias,ENSG00000112077
6005,SLC42A1,RHAG,entrez_alias,ENSG00000112077
6005,RHAG,RHAG,entrez_alias,ENSG00000112077
6006,CD240CE,RHCE,entrez_alias,ENSG00000188672
6006,CD240CE,RHCE,entrez_alias,ENSG00000188672
6006,CD240CE,RHCE,entrez_alias,ENSG00000188672
6006,CD240CE,RHCE,entrez_alias,ENSG00000188672
6006,CD240CE,RHCE,entrez_alias,ENSG00000188672
6006,CD240CE,RHCE,entrez_alias,ENSG00000188672
6006,RH,RHCE,entrez_alias,ENSG00000188672
6006,RH,RHCE,entrez_alias,ENSG00000188672
6006,RH,RHCE,entrez_alias,ENSG00000188672
6006,RH,RHCE,entrez_alias,ENSG00000188672
6006,RH,RHCE,entrez_alias,ENSG00000188672
6006,RH,RHCE,entrez_alias,ENSG00000188672
6006,RH30A,RHCE,entrez_alias,ENSG00000188672
6006,RH30A,RHCE,entrez_alias,ENSG00000188672
6006,RH30A,RHCE,entrez_alias,ENSG00000188672
6006,RH30A,RHCE,entrez_alias,ENSG00000188672
6006,RH30A,RHCE,entrez_alias,ENSG00000188672
6006,RH30A,RHCE,entrez_alias,ENSG00000188672
6006,RHC,RHCE,entrez_alias,ENSG00000188672
6006,RHC,RHCE,entrez_alias,ENSG00000188672
6006,RHC,RHCE,entrez_alias,ENSG00000188672
6006,RHC,RHCE,entrez_alias,ENSG00000188672
6006,RHC,RHCE,entrez_alias,ENSG00000188672
6006,RHC,RHCE,entrez_alias,ENSG00000188672
6006,RHCe(152N),RHCE,entrez_alias,ENSG00000188672
6006,RHCe(152N),RHCE,entrez_alias,ENSG00000188672
6006,RHCe(152N),RHCE,entrez_alias,ENSG00000188672
6006,RHCe(152N),RHCE,entrez_alias,ENSG00000188672
6006,RHCe(152N),RHCE,entrez_alias,ENSG00000188672
6006,RHCe(152N),RHCE,entrez_alias,ENSG00000188672
6006,RHE,RHCE,entrez_alias,ENSG00000188672
6006,RHE,RHCE,entrez_alias,ENSG00000188672
6006,RHE,RHCE,entrez_alias,ENSG00000188672
6006,RHE,RHCE,entrez_alias,ENSG00000188672
6006,RHE,RHCE,entrez_alias,ENSG00000188672
6006,RHE,RHCE,entrez_alias,ENSG00000188672
6006,RHIXB,RHCE,entrez_alias,ENSG00000188672
6006,RHIXB,RHCE,entrez_alias,ENSG00000188672
6006,RHIXB,RHCE,entrez_alias,ENSG00000188672
6006,RHIXB,RHCE,entrez_alias,ENSG00000188672
6006,RHIXB,RHCE,entrez_alias,ENSG00000188672
6006,RHIXB,RHCE,entrez_alias,ENSG00000188672
6006,RHNA,RHCE,entrez_alias,ENSG00000188672
6006,RHNA,RHCE,entrez_alias,ENSG00000188672
6006,RHNA,RHCE,entrez_alias,ENSG00000188672
6006,RHNA,RHCE,entrez_alias,ENSG00000188672
6006,RHNA,RHCE,entrez_alias,ENSG00000188672
6006,RHNA,RHCE,entrez_alias,ENSG00000188672
6006,RHPI,RHCE,entrez_alias,ENSG00000188672
6006,RHPI,RHCE,entrez_alias,ENSG00000188672
6006,RHPI,RHCE,entrez_alias,ENSG00000188672
6006,RHPI,RHCE,entrez_alias,ENSG00000188672
6006,RHPI,RHCE,entrez_alias,ENSG00000188672
6006,RHPI,RHCE,entrez_alias,ENSG00000188672
6006,Rh4,RHCE,entrez_alias,ENSG00000188672
6006,Rh4,RHCE,entrez_alias,ENSG00000188672
6006,Rh4,RHCE,entrez_alias,ENSG00000188672
6006,Rh4,RHCE,entrez_alias,ENSG00000188672
6006,Rh4,RHCE,entrez_alias,ENSG00000188672
6006,Rh4,RHCE,entrez_alias,ENSG00000188672
6006,RhIVb(J),RHCE,entrez_alias,ENSG00000188672
6006,RhIVb(J),RHCE,entrez_alias,ENSG00000188672
6006,RhIVb(J),RHCE,entrez_alias,ENSG00000188672
6006,RhIVb(J),RHCE,entrez_alias,ENSG00000188672
6006,RhIVb(J),RHCE,entrez_alias,ENSG00000188672
6006,RhIVb(J),RHCE,entrez_alias,ENSG00000188672
6006,RhVI,RHCE,entrez_alias,ENSG00000188672
6006,RhVI,RHCE,entrez_alias,ENSG00000188672
6006,RhVI,RHCE,entrez_alias,ENSG00000188672
6006,RhVI,RHCE,entrez_alias,ENSG00000188672
6006,RhVI,RHCE,entrez_alias,ENSG00000188672
6006,RhVI,RHCE,entrez_alias,ENSG00000188672
6006,RhVIII,RHCE,entrez_alias,ENSG00000188672
6006,RhVIII,RHCE,entrez_alias,ENSG00000188672
6006,RhVIII,RHCE,entrez_alias,ENSG00000188672
6006,RhVIII,RHCE,entrez_alias,ENSG00000188672
6006,RhVIII,RHCE,entrez_alias,ENSG00000188672
6006,RhVIII,RHCE,entrez_alias,ENSG00000188672
6006,SLC42A4,RHCE,entrez_alias,ENSG00000188672
6006,SLC42A4,RHCE,entrez_alias,ENSG00000188672
6006,SLC42A4,RHCE,entrez_alias,ENSG00000188672
6006,SLC42A4,RHCE,entrez_alias,ENSG00000188672
6006,SLC42A4,RHCE,entrez_alias,ENSG00000188672
6006,SLC42A4,RHCE,entrez_alias,ENSG00000188672
6006,RHCE,RHCE,entrez_alias,ENSG00000188672
6006,RHCE,RHCE,entrez_alias,ENSG00000188672
6006,RHCE,RHCE,entrez_alias,ENSG00000188672
6006,RHCE,RHCE,entrez_alias,ENSG00000188672
6006,RHCE,RHCE,entrez_alias,ENSG00000188672
6006,RHCE,RHCE,entrez_alias,ENSG00000188672
6007,CD240D,RHD,entrez_alias,ENSG00000187010
6007,CD240D,RHD,entrez_alias,ENSG00000187010
6007,CD240D,RHD,entrez_alias,ENSG00000187010
6007,CD240D,RHD,entrez_alias,ENSG00000187010
6007,CD240D,RHD,entrez_alias,ENSG00000187010
6007,CD240D,RHD,entrez_alias,ENSG00000187010
6007,CD240D,RHD,entrez_alias,ENSG00000187010
6007,DIIIc,RHD,entrez_alias,ENSG00000187010
6007,DIIIc,RHD,entrez_alias,ENSG00000187010
6007,DIIIc,RHD,entrez_alias,ENSG00000187010
6007,DIIIc,RHD,entrez_alias,ENSG00000187010
6007,DIIIc,RHD,entrez_alias,ENSG00000187010
6007,DIIIc,RHD,entrez_alias,ENSG00000187010
6007,DIIIc,RHD,entrez_alias,ENSG00000187010
6007,HDFNRH,RHD,entrez_alias,ENSG00000187010
6007,HDFNRH,RHD,entrez_alias,ENSG00000187010
6007,HDFNRH,RHD,entrez_alias,ENSG00000187010
6007,HDFNRH,RHD,entrez_alias,ENSG00000187010
6007,HDFNRH,RHD,entrez_alias,ENSG00000187010
6007,HDFNRH,RHD,entrez_alias,ENSG00000187010
6007,HDFNRH,RHD,entrez_alias,ENSG00000187010
6007,RH,RHD,entrez_alias,ENSG00000187010
6007,RH,RHD,entrez_alias,ENSG00000187010
6007,RH,RHD,entrez_alias,ENSG00000187010
6007,RH,RHD,entrez_alias,ENSG00000187010
6007,RH,RHD,entrez_alias,ENSG00000187010
6007,RH,RHD,entrez_alias,ENSG00000187010
6007,RH,RHD,entrez_alias,ENSG00000187010
6007,RH30,RHD,entrez_alias,ENSG00000187010
6007,RH30,RHD,entrez_alias,ENSG00000187010
6007,RH30,RHD,entrez_alias,ENSG00000187010
6007,RH30,RHD,entrez_alias,ENSG00000187010
6007,RH30,RHD,entrez_alias,ENSG00000187010
6007,RH30,RHD,entrez_alias,ENSG00000187010
6007,RH30,RHD,entrez_alias,ENSG00000187010
6007,RHCED,RHD,entrez_alias,ENSG00000187010
6007,RHCED,RHD,entrez_alias,ENSG00000187010
6007,RHCED,RHD,entrez_alias,ENSG00000187010
6007,RHCED,RHD,entrez_alias,ENSG00000187010
6007,RHCED,RHD,entrez_alias,ENSG00000187010
6007,RHCED,RHD,entrez_alias,ENSG00000187010
6007,RHCED,RHD,entrez_alias,ENSG00000187010
6007,RHDVA(TT),RHD,entrez_alias,ENSG00000187010
6007,RHDVA(TT),RHD,entrez_alias,ENSG00000187010
6007,RHDVA(TT),RHD,entrez_alias,ENSG00000187010
6007,RHDVA(TT),RHD,entrez_alias,ENSG00000187010
6007,RHDVA(TT),RHD,entrez_alias,ENSG00000187010
6007,RHDVA(TT),RHD,entrez_alias,ENSG00000187010
6007,RHDVA(TT),RHD,entrez_alias,ENSG00000187010
6007,RHDel,RHD,entrez_alias,ENSG00000187010
6007,RHDel,RHD,entrez_alias,ENSG00000187010
6007,RHDel,RHD,entrez_alias,ENSG00000187010
6007,RHDel,RHD,entrez_alias,ENSG00000187010
6007,RHDel,RHD,entrez_alias,ENSG00000187010
6007,RHDel,RHD,entrez_alias,ENSG00000187010
6007,RHDel,RHD,entrez_alias,ENSG00000187010
6007,RHPII,RHD,entrez_alias,ENSG00000187010
6007,RHPII,RHD,entrez_alias,ENSG00000187010
6007,RHPII,RHD,entrez_alias,ENSG00000187010
6007,RHPII,RHD,entrez_alias,ENSG00000187010
6007,RHPII,RHD,entrez_alias,ENSG00000187010
6007,RHPII,RHD,entrez_alias,ENSG00000187010
6007,RHPII,RHD,entrez_alias,ENSG00000187010
6007,RHXIII,RHD,entrez_alias,ENSG00000187010
6007,RHXIII,RHD,entrez_alias,ENSG00000187010
6007,RHXIII,RHD,entrez_alias,ENSG00000187010
6007,RHXIII,RHD,entrez_alias,ENSG00000187010
6007,RHXIII,RHD,entrez_alias,ENSG00000187010
6007,RHXIII,RHD,entrez_alias,ENSG00000187010
6007,RHXIII,RHD,entrez_alias,ENSG00000187010
6007,Rh4,RHD,entrez_alias,ENSG00000187010
6007,Rh4,RHD,entrez_alias,ENSG00000187010
6007,Rh4,RHD,entrez_alias,ENSG00000187010
6007,Rh4,RHD,entrez_alias,ENSG00000187010
6007,Rh4,RHD,entrez_alias,ENSG00000187010
6007,Rh4,RHD,entrez_alias,ENSG00000187010
6007,Rh4,RHD,entrez_alias,ENSG00000187010
6007,RhDCw,RHD,entrez_alias,ENSG00000187010
6007,RhDCw,RHD,entrez_alias,ENSG00000187010
6007,RhDCw,RHD,entrez_alias,ENSG00000187010
6007,RhDCw,RHD,entrez_alias,ENSG00000187010
6007,RhDCw,RHD,entrez_alias,ENSG00000187010
6007,RhDCw,RHD,entrez_alias,ENSG00000187010
6007,RhDCw,RHD,entrez_alias,ENSG00000187010
6007,RhII,RHD,entrez_alias,ENSG00000187010
6007,RhII,RHD,entrez_alias,ENSG00000187010
6007,RhII,RHD,entrez_alias,ENSG00000187010
6007,RhII,RHD,entrez_alias,ENSG00000187010
6007,RhII,RHD,entrez_alias,ENSG00000187010
6007,RhII,RHD,entrez_alias,ENSG00000187010
6007,RhII,RHD,entrez_alias,ENSG00000187010
6007,RhK562-II,RHD,entrez_alias,ENSG00000187010
6007,RhK562-II,RHD,entrez_alias,ENSG00000187010
6007,RhK562-II,RHD,entrez_alias,ENSG00000187010
6007,RhK562-II,RHD,entrez_alias,ENSG00000187010
6007,RhK562-II,RHD,entrez_alias,ENSG00000187010
6007,RhK562-II,RHD,entrez_alias,ENSG00000187010
6007,RhK562-II,RHD,entrez_alias,ENSG00000187010
6007,RhPI,RHD,entrez_alias,ENSG00000187010
6007,RhPI,RHD,entrez_alias,ENSG00000187010
6007,RhPI,RHD,entrez_alias,ENSG00000187010
6007,RhPI,RHD,entrez_alias,ENSG00000187010
6007,RhPI,RHD,entrez_alias,ENSG00000187010
6007,RhPI,RHD,entrez_alias,ENSG00000187010
6007,RhPI,RHD,entrez_alias,ENSG00000187010
6007,SLC42A5,RHD,entrez_alias,ENSG00000187010
6007,SLC42A5,RHD,entrez_alias,ENSG00000187010
6007,SLC42A5,RHD,entrez_alias,ENSG00000187010
6007,SLC42A5,RHD,entrez_alias,ENSG00000187010
6007,SLC42A5,RHD,entrez_alias,ENSG00000187010
6007,SLC42A5,RHD,entrez_alias,ENSG00000187010
6007,SLC42A5,RHD,entrez_alias,ENSG00000187010
6007,RHD,RHD,entrez_alias,ENSG00000187010
6007,RHD,RHD,entrez_alias,ENSG00000187010
6007,RHD,RHD,entrez_alias,ENSG00000187010
6007,RHD,RHD,entrez_alias,ENSG00000187010
6007,RHD,RHD,entrez_alias,ENSG00000187010
6007,RHD,RHD,entrez_alias,ENSG00000187010
6007,RHD,RHD,entrez_alias,ENSG00000187010
6009,RHEB2,RHEB,entrez_alias,ENSG00000106615
6009,RHEB,RHEB,entrez_alias,ENSG00000106615
6010,CSNBAD1,RHO,entrez_alias,ENSG00000163914
6010,OPN2,RHO,entrez_alias,ENSG00000163914
6010,RP4,RHO,entrez_alias,ENSG00000163914
6010,RHO,RHO,entrez_alias,ENSG00000163914
6011,GPRK1,GRK1,entrez_alias,ENSG00000185974
6011,RHOK,GRK1,entrez_alias,ENSG00000185974
6011,RK,GRK1,entrez_alias,ENSG00000185974
6011,GRK1,GRK1,entrez_alias,ENSG00000185974
6013,H1,RLN1,entrez_alias,ENSG00000107018
6013,H1,RLN1,entrez_alias,ENSG00000107018
6013,H1RLX,RLN1,entrez_alias,ENSG00000107018
6013,H1RLX,RLN1,entrez_alias,ENSG00000107018
6013,RLXH1,RLN1,entrez_alias,ENSG00000107018
6013,RLXH1,RLN1,entrez_alias,ENSG00000107018
6013,bA12D24.3.1,RLN1,entrez_alias,ENSG00000107018
6013,bA12D24.3.1,RLN1,entrez_alias,ENSG00000107018
6013,bA12D24.3.2,RLN1,entrez_alias,ENSG00000107018
6013,bA12D24.3.2,RLN1,entrez_alias,ENSG00000107018
6013,RLN1,RLN1,entrez_alias,ENSG00000107018
6013,RLN1,RLN1,entrez_alias,ENSG00000107018
6014,RIBA,RIT2,entrez_alias,ENSG00000152214
6014,RIBA,RIT2,entrez_alias,ENSG00000152214
6014,RIN,RIT2,entrez_alias,ENSG00000152214
6014,RIN,RIT2,entrez_alias,ENSG00000152214
6014,ROC2,RIT2,entrez_alias,ENSG00000152214
6014,ROC2,RIT2,entrez_alias,ENSG00000152214
6014,RIT2,RIT2,entrez_alias,ENSG00000152214
6014,RIT2,RIT2,entrez_alias,ENSG00000152214
6015,RING1A,RING1,entrez_alias,ENSG00000204227
6015,RNF1,RING1,entrez_alias,ENSG00000204227
6015,RING1,RING1,entrez_alias,ENSG00000204227
6016,NS8,RIT1,entrez_alias,ENSG00000143622
6016,NS8,RIT1,entrez_alias,ENSG00000143622
6016,NS8,RIT1,entrez_alias,ENSG00000143622
